time,id,captured,test1,test2,test3,test4,test5,test6
80,1577,1,1,0,0,1,0,0
71,1578,1,0,0,0,0,0,0
72,1578,1,0,0,0,0,0,0
73,1578,0,NA,NA,NA,NA,NA,NA
74,1578,1,0,0,0,0,0,0
75,1578,1,0,0,0,0,0,0
76,1578,1,0,0,0,0,0,0
77,1578,1,0,0,0,0,0,0
78,1578,1,1,0,0,1,0,1
79,1578,1,0,0,0,0,0,0
80,1578,0,NA,NA,NA,NA,NA,NA
32,1579,1,0,0,0,0,0,0
33,1579,0,NA,NA,NA,NA,NA,NA
34,1579,1,0,0,0,0,0,0
35,1579,1,0,0,0,0,0,0
36,1579,1,0,0,0,0,0,0
37,1579,1,0,0,0,0,0,0
38,1579,0,NA,NA,NA,NA,NA,NA
39,1579,1,0,0,0,0,0,0
17,1580,0,NA,NA,NA,NA,NA,NA
18,1580,1,0,0,0,0,0,0
19,1580,1,0,0,0,0,0,0
20,1580,1,0,0,0,1,0,0
21,1580,1,0,0,0,0,0,0
72,1581,1,0,0,0,0,1,0
73,1581,1,0,0,0,0,0,0
74,1581,0,NA,NA,NA,NA,NA,NA
75,1581,1,0,0,0,0,0,0
76,1581,0,NA,NA,NA,NA,NA,NA
77,1581,1,0,0,0,0,0,0
78,1581,1,0,0,0,0,0,0
79,1581,0,NA,NA,NA,NA,NA,NA
80,1581,1,0,1,0,0,0,0
15,1582,1,0,0,0,0,0,0
16,1582,1,0,0,0,0,0,0
17,1582,0,NA,NA,NA,NA,NA,NA
18,1582,1,0,0,0,1,1,1
19,1582,1,1,1,0,0,1,1
56,1583,1,0,0,0,0,0,0
57,1583,0,NA,NA,NA,NA,NA,NA
58,1583,1,1,0,0,0,0,0
59,1583,0,NA,NA,NA,NA,NA,NA
60,1583,1,0,1,0,1,1,1
61,1583,1,0,0,0,1,1,1
62,1583,1,1,1,0,0,1,0
63,1583,0,NA,NA,NA,NA,NA,NA
40,1584,1,0,0,0,0,0,0
41,1584,1,0,0,0,0,0,0
42,1584,1,0,0,0,0,0,1
43,1584,1,0,0,0,0,0,0
44,1584,1,0,0,0,0,0,0
45,1584,0,NA,NA,NA,NA,NA,NA
46,1584,0,NA,NA,NA,NA,NA,NA
47,1584,1,0,0,0,0,0,0
5,1585,0,NA,NA,NA,NA,NA,NA
6,1585,1,0,0,0,0,0,0
7,1585,1,0,0,0,0,1,0
8,1585,0,NA,NA,NA,NA,NA,NA
9,1585,1,0,0,0,1,0,1
10,1585,1,0,0,0,0,1,0
11,1585,1,0,0,0,1,1,1
55,1586,1,0,0,0,0,0,0
56,1586,1,0,1,0,0,0,0
57,1586,1,0,0,0,1,0,0
58,1586,1,0,0,0,0,0,0
59,1586,1,1,1,0,1,1,1
60,1586,1,0,1,0,1,0,1
61,1586,1,1,0,1,1,1,1
62,1586,1,0,1,0,1,1,1
63,1586,0,NA,NA,NA,NA,NA,NA
64,1586,1,1,0,0,0,0,1
52,1587,1,1,0,0,0,0,0
53,1587,1,0,0,0,0,0,0
54,1587,1,0,0,0,0,0,0
3,1588,1,0,0,0,0,0,0
4,1588,1,0,0,0,0,0,0
5,1588,1,0,1,0,0,0,1
6,1588,1,0,0,0,1,0,0
7,1588,0,NA,NA,NA,NA,NA,NA
8,1588,1,1,0,0,0,0,0
27,1589,1,1,0,0,1,0,0
28,1589,1,0,0,0,1,0,1
29,1589,1,0,1,0,1,1,0
30,1589,1,1,1,1,1,1,1
31,1589,0,NA,NA,NA,NA,NA,NA
23,1590,1,0,0,0,0,0,0
24,1590,1,0,0,0,0,0,0
25,1590,1,0,0,0,0,0,0
26,1590,1,0,0,0,0,0,0
27,1590,1,0,0,0,0,0,0
28,1590,1,0,0,0,0,0,0
29,1590,0,NA,NA,NA,NA,NA,NA
30,1590,1,0,1,0,0,0,0
31,1590,1,0,1,0,0,0,0
35,1591,0,NA,NA,NA,NA,NA,NA
36,1591,1,0,0,0,0,0,0
37,1591,1,0,0,0,0,0,0
38,1591,1,0,0,0,0,0,0
39,1591,1,0,1,0,0,0,0
40,1591,1,1,1,0,0,0,0
41,1591,1,0,0,0,0,0,0
42,1591,1,0,0,0,0,0,0
71,1592,1,0,0,0,0,0,0
72,1592,1,0,0,0,0,0,0
73,1592,1,0,1,0,0,0,0
74,1592,1,0,0,0,0,0,0
75,1592,1,0,0,0,0,0,1
76,1592,1,1,1,0,1,1,0
77,1592,1,0,0,0,0,1,1
30,1593,0,NA,NA,NA,NA,NA,NA
31,1593,1,0,0,0,0,0,0
32,1593,1,0,0,0,0,0,0
33,1593,1,0,0,0,1,1,1
34,1593,0,NA,NA,NA,NA,NA,NA
35,1593,1,0,0,0,1,1,1
36,1593,0,NA,NA,NA,NA,NA,NA
37,1593,1,1,0,0,0,1,1
5,1594,1,0,0,0,0,0,0
6,1594,1,1,1,1,1,1,0
7,1594,1,1,1,0,1,1,0
8,1594,1,1,0,0,0,0,0
9,1594,0,NA,NA,NA,NA,NA,NA
10,1594,1,0,1,0,1,1,1
11,1594,1,0,1,1,1,1,0
12,1594,1,1,1,0,1,1,0
13,1594,0,NA,NA,NA,NA,NA,NA
67,1595,1,0,0,0,0,0,0
68,1595,0,NA,NA,NA,NA,NA,NA
69,1595,1,0,1,0,0,0,0
70,1595,1,0,0,0,0,1,0
71,1595,1,0,0,0,0,0,0
72,1595,1,1,0,0,0,0,1
73,1595,1,0,0,0,0,0,0
74,1595,1,0,0,0,0,1,0
8,1596,1,0,0,0,0,0,0
9,1596,1,0,0,0,0,0,0
10,1596,1,0,0,0,0,0,0
11,1596,1,0,0,0,0,0,0
58,1597,1,0,0,0,0,1,0
59,1597,1,0,0,0,0,0,0
60,1597,1,0,0,0,0,0,0
61,1597,0,NA,NA,NA,NA,NA,NA
62,1597,1,0,0,0,0,0,0
63,1597,1,0,0,0,0,0,1
64,1597,0,NA,NA,NA,NA,NA,NA
65,1597,1,0,0,0,0,1,0
66,1597,1,0,0,0,0,0,0
54,1598,1,0,0,0,0,0,0
55,1598,1,0,0,0,0,0,1
56,1598,1,0,0,0,0,0,0
57,1598,1,0,0,0,0,0,0
58,1598,1,0,0,0,0,0,0
59,1598,1,0,0,0,0,0,0
60,1598,1,0,0,0,0,0,0
66,1599,1,0,0,0,0,0,0
67,1599,1,0,0,0,1,0,1
68,1599,1,0,0,0,0,0,1
67,1600,1,0,0,0,1,0,0
68,1600,1,0,0,0,0,1,0
69,1600,1,1,0,0,1,1,0
70,1600,0,NA,NA,NA,NA,NA,NA
71,1600,1,0,0,0,1,1,0
65,1601,1,0,0,0,0,0,0
66,1601,1,1,0,0,0,1,0
67,1601,1,0,0,0,0,0,0
68,1601,1,0,0,0,0,0,0
69,1601,1,0,0,0,1,1,0
70,1601,1,0,0,0,0,0,0
71,1601,1,0,0,0,0,0,0
72,1601,0,NA,NA,NA,NA,NA,NA
70,1602,1,0,0,0,0,0,0
71,1602,1,0,0,0,0,0,0
72,1602,1,0,0,0,0,0,0
73,1602,0,NA,NA,NA,NA,NA,NA
74,1602,1,0,0,0,0,0,1
75,1602,1,0,0,0,0,1,0
41,1603,1,0,0,0,0,0,0
42,1603,0,NA,NA,NA,NA,NA,NA
43,1603,1,0,0,0,0,0,0
44,1603,0,NA,NA,NA,NA,NA,NA
45,1603,1,0,0,0,1,0,0
46,1603,0,NA,NA,NA,NA,NA,NA
47,1603,1,0,0,0,0,0,0
11,1604,1,0,0,0,0,0,0
12,1604,0,NA,NA,NA,NA,NA,NA
13,1604,0,NA,NA,NA,NA,NA,NA
14,1604,1,0,0,0,0,0,0
15,1604,1,0,0,0,0,0,0
16,1604,1,0,0,0,0,0,0
17,1604,0,NA,NA,NA,NA,NA,NA
71,1605,0,NA,NA,NA,NA,NA,NA
72,1605,1,0,1,0,1,1,1
73,1605,1,0,1,0,0,1,1
74,1605,0,NA,NA,NA,NA,NA,NA
75,1605,0,NA,NA,NA,NA,NA,NA
76,1605,1,1,0,0,0,1,1
77,1605,1,1,0,0,1,1,0
78,1605,1,0,1,0,1,1,0
79,1605,1,1,1,1,1,1,1
80,1605,1,0,0,0,0,1,1
39,1606,0,NA,NA,NA,NA,NA,NA
40,1606,1,0,1,0,0,0,1
41,1606,0,NA,NA,NA,NA,NA,NA
42,1606,1,0,0,0,0,0,0
26,1607,1,0,0,0,0,0,0
27,1607,1,0,0,0,1,0,0
28,1607,1,0,0,0,0,0,0
39,1608,0,NA,NA,NA,NA,NA,NA
40,1608,0,NA,NA,NA,NA,NA,NA
41,1608,1,1,0,0,0,1,0
42,1608,1,1,0,0,0,0,0
4,1609,1,0,0,0,0,0,0
5,1609,1,0,0,0,0,0,0
6,1609,1,0,0,0,0,0,0
47,1610,1,0,0,0,0,0,0
48,1610,1,0,0,0,0,0,0
49,1610,1,0,0,0,0,0,0
54,1611,1,0,0,0,0,0,0
55,1611,1,0,0,0,0,0,0
56,1611,1,0,0,0,0,0,0
57,1611,0,NA,NA,NA,NA,NA,NA
58,1611,1,0,0,0,0,0,0
59,1611,1,1,0,0,0,0,0
60,1611,0,NA,NA,NA,NA,NA,NA
61,1611,1,0,0,0,0,0,0
64,1612,1,1,0,0,0,0,0
65,1612,1,0,0,0,0,1,0
66,1612,1,0,0,0,1,1,1
67,1612,1,0,0,0,1,0,1
68,1612,1,1,0,0,0,1,0
69,1612,1,1,1,0,0,1,1
70,1612,0,NA,NA,NA,NA,NA,NA
71,1612,1,1,0,0,0,0,1
72,1612,1,0,0,0,0,0,1
73,1612,1,0,0,0,0,0,0
62,1613,1,0,0,0,0,0,0
63,1613,0,NA,NA,NA,NA,NA,NA
64,1613,1,0,1,0,0,0,0
65,1613,1,0,1,0,0,0,0
66,1613,0,NA,NA,NA,NA,NA,NA
67,1613,1,0,0,0,0,0,0
67,1614,1,0,0,0,0,0,0
68,1614,0,NA,NA,NA,NA,NA,NA
69,1614,1,0,0,0,0,0,0
70,1614,1,0,0,0,0,0,0
71,1614,1,0,0,0,0,0,0
72,1614,1,0,0,0,0,0,0
73,1614,1,0,0,0,0,1,0
74,1614,1,0,0,0,0,0,0
46,1615,1,0,0,0,0,0,0
47,1615,1,0,0,0,0,0,0
48,1615,1,0,0,0,0,0,0
49,1615,1,1,1,0,0,0,0
50,1615,0,NA,NA,NA,NA,NA,NA
51,1615,1,1,1,0,0,1,0
52,1615,1,1,1,0,1,0,0
53,1615,0,NA,NA,NA,NA,NA,NA
54,1615,1,0,1,0,1,1,0
55,1615,1,1,1,1,0,1,1
72,1616,1,0,0,0,0,0,1
73,1616,1,0,0,0,0,0,0
74,1616,1,0,0,0,0,0,0
55,1617,1,0,0,0,0,0,0
56,1617,1,0,1,0,0,0,0
57,1617,1,0,0,0,0,0,0
58,1617,0,NA,NA,NA,NA,NA,NA
59,1617,1,0,0,0,0,0,0
60,1617,1,0,0,0,1,0,0
50,1618,1,0,0,0,0,0,0
51,1618,1,0,0,0,0,0,0
52,1618,1,1,1,0,1,1,0
53,1618,0,NA,NA,NA,NA,NA,NA
54,1618,0,NA,NA,NA,NA,NA,NA
55,1618,0,NA,NA,NA,NA,NA,NA
56,1618,0,NA,NA,NA,NA,NA,NA
57,1618,1,0,0,0,0,1,0
58,1618,1,0,0,0,0,1,1
59,1618,1,0,0,0,0,1,1
56,1619,0,NA,NA,NA,NA,NA,NA
57,1619,1,0,0,0,0,0,0
58,1619,1,0,0,0,0,0,0
59,1619,1,0,1,0,0,0,0
60,1619,1,1,0,0,1,1,1
61,1619,1,0,0,0,1,1,1
62,1619,1,0,0,0,0,1,0
1,1620,1,0,0,0,0,0,0
2,1620,1,0,0,0,0,0,0
3,1620,1,0,0,0,0,0,1
4,1620,1,0,0,0,0,0,0
5,1620,1,0,0,0,0,0,1
6,1620,1,0,0,0,0,0,0
7,1620,1,0,0,0,0,0,0
8,1620,1,0,0,0,0,0,0
9,1620,0,NA,NA,NA,NA,NA,NA
67,1621,1,0,0,0,0,0,0
68,1621,1,0,1,0,0,0,0
69,1621,1,0,0,0,0,0,0
70,1621,0,NA,NA,NA,NA,NA,NA
1,1622,1,0,0,0,0,0,0
2,1622,1,0,0,0,0,0,0
3,1622,1,0,0,0,0,0,0
4,1622,1,0,0,0,0,0,0
5,1622,1,0,0,0,1,1,0
6,1622,1,1,0,0,1,1,0
7,1622,1,0,1,0,0,1,0
38,1623,1,0,0,0,0,0,0
39,1623,1,0,0,0,0,1,0
40,1623,1,0,0,0,1,0,0
41,1623,0,NA,NA,NA,NA,NA,NA
42,1623,1,0,0,0,0,0,0
43,1623,1,0,0,0,0,0,0
44,1623,1,0,0,0,0,0,0
45,1623,1,0,0,0,0,1,0
46,1623,1,0,1,0,0,0,0
43,1624,1,1,0,0,0,0,0
44,1624,1,0,1,0,1,0,0
45,1624,1,0,0,0,0,0,0
46,1624,1,0,0,0,0,0,0
47,1624,0,NA,NA,NA,NA,NA,NA
48,1624,0,NA,NA,NA,NA,NA,NA
68,1625,0,NA,NA,NA,NA,NA,NA
69,1625,1,0,0,0,0,0,0
70,1625,1,0,0,0,0,0,0
71,1625,1,0,0,0,0,0,0
74,1626,1,0,1,0,0,1,0
75,1626,1,0,0,0,0,0,0
76,1626,1,0,1,0,0,0,0
77,1626,1,0,0,0,0,0,0
78,1626,1,0,0,0,0,0,0
66,1627,1,0,0,0,0,0,0
67,1627,1,1,1,0,0,0,0
68,1627,1,1,0,0,0,0,0
69,1627,1,0,0,0,0,0,0
70,1627,1,0,0,0,0,0,0
71,1627,0,NA,NA,NA,NA,NA,NA
19,1628,0,NA,NA,NA,NA,NA,NA
20,1628,1,0,0,0,0,0,0
21,1628,1,0,0,0,0,0,0
22,1628,1,0,0,0,0,0,0
23,1628,1,0,0,0,0,0,0
24,1628,1,0,0,0,0,0,0
25,1628,1,0,0,0,0,0,0
26,1628,1,0,0,0,0,0,0
27,1628,0,NA,NA,NA,NA,NA,NA
67,1629,1,0,0,0,0,0,0
68,1629,1,0,0,0,0,1,0
69,1629,1,0,0,0,0,0,1
70,1629,1,0,0,0,0,0,0
71,1629,1,0,0,0,0,0,0
72,1629,1,1,0,0,1,0,1
73,1629,1,0,1,0,1,1,0
74,1629,1,0,1,0,1,1,1
12,1630,1,0,1,0,1,1,1
13,1630,1,0,0,0,0,1,0
14,1630,1,0,1,0,1,1,1
15,1630,1,1,0,0,1,1,0
33,1631,0,NA,NA,NA,NA,NA,NA
34,1631,1,0,0,0,0,0,0
35,1631,1,0,1,0,0,0,0
36,1631,1,0,0,0,0,0,0
37,1631,1,0,0,0,0,0,0
38,1631,1,0,0,0,0,0,0
39,1631,1,0,0,0,0,0,0
40,1631,1,0,1,0,0,0,0
41,1631,0,NA,NA,NA,NA,NA,NA
42,1631,1,0,0,0,0,0,0
27,1632,0,NA,NA,NA,NA,NA,NA
28,1632,1,0,0,0,0,0,0
29,1632,1,0,0,0,0,0,1
30,1632,0,NA,NA,NA,NA,NA,NA
31,1632,1,0,0,0,0,1,0
32,1632,0,NA,NA,NA,NA,NA,NA
33,1632,1,0,0,0,0,0,0
39,1633,1,0,0,0,0,0,1
40,1633,1,0,0,0,0,0,0
41,1633,1,0,0,0,0,0,0
42,1633,1,0,0,0,0,0,0
43,1633,1,0,0,0,0,0,0
44,1633,1,0,0,0,0,0,0
26,1634,1,0,0,0,0,0,0
27,1634,0,NA,NA,NA,NA,NA,NA
28,1634,1,0,1,1,0,0,0
29,1634,1,1,0,1,1,0,1
30,1634,1,0,1,0,1,0,1
31,1634,1,0,0,0,1,0,1
27,1635,1,0,0,0,0,0,0
28,1635,1,0,0,0,0,0,0
29,1635,1,0,0,0,1,1,1
30,1635,1,0,0,0,0,0,0
31,1635,1,0,0,1,0,1,0
32,1635,1,0,1,0,1,1,0
33,1635,1,0,0,1,1,1,0
34,1635,0,NA,NA,NA,NA,NA,NA
35,1635,0,NA,NA,NA,NA,NA,NA
53,1636,1,0,0,0,0,0,0
54,1636,1,0,0,0,0,0,0
55,1636,1,0,0,0,0,0,0
56,1636,0,NA,NA,NA,NA,NA,NA
57,1636,0,NA,NA,NA,NA,NA,NA
48,1637,1,0,0,0,0,0,0
49,1637,0,NA,NA,NA,NA,NA,NA
50,1637,1,0,0,0,0,0,0
64,1638,1,0,0,0,0,0,0
65,1638,1,0,0,0,0,0,0
66,1638,1,0,0,0,0,0,0
67,1638,1,0,0,0,0,0,0
68,1638,1,0,0,0,0,0,0
69,1638,1,0,0,0,0,0,0
70,1638,1,0,0,0,0,0,0
71,1638,0,NA,NA,NA,NA,NA,NA
72,1638,0,NA,NA,NA,NA,NA,NA
73,1638,1,0,0,0,0,0,0
13,1639,1,1,0,0,0,0,0
14,1639,1,0,0,0,0,0,0
15,1639,1,0,0,0,0,0,0
37,1640,1,0,0,0,0,0,0
38,1640,1,0,0,0,0,0,0
39,1640,1,0,0,0,0,0,0
40,1640,0,NA,NA,NA,NA,NA,NA
41,1640,1,0,0,0,0,0,0
42,1640,1,0,0,0,0,0,0
43,1640,1,0,0,0,0,0,0
44,1640,1,0,0,0,0,0,0
26,1641,1,0,0,0,0,0,0
27,1641,1,0,0,0,0,0,0
28,1641,1,0,0,0,1,0,0
29,1641,1,1,1,0,1,1,0
30,1641,1,1,1,0,1,1,0
31,1641,1,1,1,0,1,1,0
32,1641,1,0,1,0,0,1,1
37,1642,1,0,0,0,0,0,0
38,1642,1,1,0,0,0,0,0
39,1642,1,0,0,0,0,0,0
40,1642,1,0,0,0,0,0,0
41,1642,0,NA,NA,NA,NA,NA,NA
42,1642,1,0,0,0,0,0,0
43,1642,1,0,0,0,0,0,0
44,1642,1,0,0,0,0,0,0
45,1642,1,0,0,0,0,0,0
46,1642,1,0,0,0,0,0,0
9,1643,1,0,0,0,0,0,0
10,1643,1,0,0,0,0,1,0
11,1643,1,0,0,0,0,0,0
12,1643,0,NA,NA,NA,NA,NA,NA
54,1644,1,0,0,0,0,0,0
55,1644,1,0,0,0,0,0,0
56,1644,1,0,0,0,0,0,0
64,1645,1,0,0,0,0,0,0
65,1645,1,0,0,0,0,0,0
66,1645,0,NA,NA,NA,NA,NA,NA
67,1645,1,0,0,0,0,0,0
48,1646,1,0,1,0,0,0,0
49,1646,1,0,0,0,0,0,0
50,1646,1,0,0,0,0,0,0
51,1646,1,0,0,0,0,0,0
52,1646,0,NA,NA,NA,NA,NA,NA
3,1647,1,0,0,0,1,1,1
4,1647,1,0,0,1,1,1,0
5,1647,1,1,0,0,0,0,1
6,1647,1,0,1,0,0,1,0
7,1647,1,1,1,1,1,1,1
5,1648,1,0,0,0,0,0,0
6,1648,1,0,0,0,0,0,0
7,1648,0,NA,NA,NA,NA,NA,NA
8,1648,1,1,0,0,1,1,0
9,1648,1,0,0,0,1,0,0
10,1648,1,0,1,0,0,1,0
11,1648,1,1,0,0,1,1,0
12,1648,0,NA,NA,NA,NA,NA,NA
13,1648,1,0,0,0,1,0,1
16,1649,1,0,0,0,0,0,0
17,1649,1,0,0,0,0,0,0
18,1649,1,0,0,0,0,0,0
19,1649,1,0,1,0,0,0,0
20,1649,1,0,0,0,0,0,0
21,1649,0,NA,NA,NA,NA,NA,NA
40,1650,1,0,0,0,0,0,0
41,1650,1,0,0,0,0,0,0
42,1650,1,0,0,0,0,0,0
43,1650,1,0,0,0,0,0,0
44,1650,1,0,0,0,0,0,0
45,1650,1,0,0,0,0,0,0
46,1650,1,0,0,0,0,0,0
47,1650,1,0,0,0,0,0,0
48,1650,1,0,0,0,0,0,0
49,1650,1,0,0,0,0,0,0
19,1651,1,0,0,0,0,0,0
20,1651,1,1,0,0,0,0,0
21,1651,1,0,0,0,0,0,0
22,1651,1,0,0,0,0,0,0
23,1651,1,0,0,0,0,0,0
24,1651,0,NA,NA,NA,NA,NA,NA
55,1652,1,0,0,0,0,0,0
56,1652,1,0,0,0,1,0,1
57,1652,1,0,1,0,1,1,1
58,1652,1,0,0,0,0,0,1
59,1652,1,0,1,0,0,0,1
60,1652,1,0,0,0,0,1,0
61,1652,1,0,0,0,0,1,0
62,1652,1,0,0,0,0,1,0
63,1652,0,NA,NA,NA,NA,NA,NA
64,1652,1,1,1,0,1,1,0
28,1653,1,0,0,0,0,0,0
29,1653,1,0,0,0,1,0,0
30,1653,1,0,0,0,0,0,0
31,1653,1,0,0,0,1,0,0
32,1653,0,NA,NA,NA,NA,NA,NA
33,1653,1,0,0,0,0,0,0
2,1654,1,1,1,0,1,1,0
3,1654,1,0,0,1,0,1,0
4,1654,1,0,1,1,0,0,1
5,1654,1,0,0,0,0,1,0
6,1654,1,0,1,1,1,1,0
7,1654,1,0,0,0,0,1,0
8,1654,1,1,1,0,1,1,0
9,1654,1,1,1,0,1,0,0
10,1654,1,0,1,1,1,1,0
20,1655,1,0,0,0,0,0,0
21,1655,1,0,0,0,0,0,0
22,1655,0,NA,NA,NA,NA,NA,NA
23,1655,1,1,0,0,0,0,0
24,1655,1,0,0,0,0,0,0
25,1655,1,0,0,0,0,0,1
26,1655,1,0,0,0,0,0,0
27,1655,1,0,0,0,0,0,0
28,1655,1,0,0,0,0,0,0
29,1655,1,0,0,0,0,0,0
44,1656,1,0,0,0,0,0,0
45,1656,1,0,0,0,0,0,0
46,1656,1,0,1,0,1,0,0
47,1656,1,1,0,0,0,0,0
69,1657,1,0,0,0,0,0,0
70,1657,1,0,0,0,0,0,0
71,1657,1,0,0,0,0,0,0
31,1658,1,0,0,0,0,0,0
32,1658,1,0,0,0,0,0,0
33,1658,1,0,0,0,0,0,0
34,1658,0,NA,NA,NA,NA,NA,NA
62,1659,1,1,0,0,0,0,0
63,1659,1,0,0,0,0,0,0
64,1659,1,0,0,0,0,0,0
65,1659,0,NA,NA,NA,NA,NA,NA
66,1659,1,0,0,0,0,0,0
67,1659,1,0,0,0,1,0,0
68,1659,0,NA,NA,NA,NA,NA,NA
69,1659,1,0,0,0,0,0,0
7,1660,1,0,0,0,0,1,0
8,1660,1,0,0,0,0,0,0
9,1660,1,1,0,0,0,0,0
10,1660,1,0,0,0,0,0,1
22,1661,1,0,0,0,0,0,0
23,1661,1,0,0,0,0,0,0
24,1661,1,0,0,0,0,0,0
25,1661,0,NA,NA,NA,NA,NA,NA
44,1662,1,0,0,1,0,1,0
45,1662,1,0,0,0,0,0,0
46,1662,0,NA,NA,NA,NA,NA,NA
47,1662,1,0,0,0,1,1,0
48,1662,1,0,0,0,0,0,0
5,1663,0,NA,NA,NA,NA,NA,NA
6,1663,0,NA,NA,NA,NA,NA,NA
7,1663,1,0,0,0,0,0,0
8,1663,1,0,0,0,1,1,0
24,1664,1,0,0,0,0,0,0
25,1664,1,0,0,0,0,0,0
26,1664,0,NA,NA,NA,NA,NA,NA
27,1664,0,NA,NA,NA,NA,NA,NA
28,1664,1,1,0,0,0,1,0
29,1664,0,NA,NA,NA,NA,NA,NA
30,1664,1,0,0,0,0,1,1
4,1665,1,0,0,0,0,0,0
5,1665,1,0,0,0,0,0,0
6,1665,1,0,0,0,0,0,0
7,1665,1,0,0,0,0,0,0
1,1666,1,1,0,0,0,0,0
2,1666,0,NA,NA,NA,NA,NA,NA
3,1666,1,0,0,0,0,0,0
42,1667,0,NA,NA,NA,NA,NA,NA
43,1667,1,0,0,0,0,0,0
44,1667,1,0,0,0,0,0,0
45,1667,1,0,0,0,0,0,0
26,1668,1,0,0,0,0,0,0
27,1668,1,0,0,0,0,0,0
28,1668,0,NA,NA,NA,NA,NA,NA
29,1668,0,NA,NA,NA,NA,NA,NA
30,1668,1,0,0,0,0,0,0
31,1668,1,0,0,0,0,0,0
32,1668,1,0,1,0,0,0,0
33,1668,0,NA,NA,NA,NA,NA,NA
68,1669,1,0,1,0,1,1,1
69,1669,1,0,1,0,1,1,1
70,1669,0,NA,NA,NA,NA,NA,NA
71,1669,1,0,1,0,0,1,0
72,1669,1,0,1,0,0,1,0
73,1669,1,1,0,1,1,1,1
74,1669,1,0,0,1,1,1,1
70,1670,1,0,0,0,0,0,0
71,1670,0,NA,NA,NA,NA,NA,NA
72,1670,1,0,0,0,0,0,0
73,1670,1,0,0,0,0,0,0
74,1670,1,0,0,0,0,0,0
75,1670,0,NA,NA,NA,NA,NA,NA
76,1670,1,0,0,0,1,0,0
77,1670,1,0,1,0,1,1,0
8,1671,1,0,0,0,0,0,0
9,1671,1,0,0,0,0,0,0
10,1671,1,0,0,0,0,0,0
11,1671,1,0,0,0,0,0,0
12,1671,1,0,0,0,0,0,0
61,1672,1,0,0,0,0,0,0
62,1672,1,0,0,0,0,0,0
63,1672,1,0,0,0,0,0,0
64,1672,0,NA,NA,NA,NA,NA,NA
38,1673,1,0,0,0,0,0,0
39,1673,1,0,0,0,0,0,0
40,1673,0,NA,NA,NA,NA,NA,NA
41,1673,1,0,0,0,0,0,0
42,1673,0,NA,NA,NA,NA,NA,NA
43,1673,0,NA,NA,NA,NA,NA,NA
72,1674,0,NA,NA,NA,NA,NA,NA
73,1674,0,NA,NA,NA,NA,NA,NA
74,1674,1,0,0,0,0,0,0
75,1674,1,0,0,0,0,0,0
76,1674,1,0,0,0,0,0,0
77,1674,1,0,0,0,0,0,0
78,1674,1,0,0,0,0,1,0
79,1674,1,0,0,0,0,0,0
80,1674,1,0,0,0,0,0,0
29,1675,1,0,0,0,0,0,0
30,1675,0,NA,NA,NA,NA,NA,NA
31,1675,1,0,0,0,0,0,0
32,1675,0,NA,NA,NA,NA,NA,NA
10,1676,1,0,0,0,0,0,0
11,1676,1,0,0,0,0,0,0
12,1676,1,0,0,0,0,0,0
65,1677,0,NA,NA,NA,NA,NA,NA
66,1677,1,0,0,0,0,0,0
67,1677,1,0,0,0,0,0,0
68,1677,1,0,0,0,0,0,0
69,1677,0,NA,NA,NA,NA,NA,NA
25,1678,1,0,0,0,0,0,0
26,1678,1,0,0,0,0,0,0
27,1678,1,0,0,0,0,0,0
57,1679,1,0,0,0,0,0,0
58,1679,1,0,0,0,0,0,0
59,1679,1,0,0,0,0,0,0
60,1679,1,1,0,0,1,0,1
61,1679,1,1,1,0,1,1,0
62,1679,1,0,0,0,1,0,0
63,1679,1,0,1,1,0,0,0
64,1679,1,1,0,0,0,0,1
65,1679,1,0,0,0,1,1,0
45,1680,1,0,0,0,0,0,0
46,1680,1,0,0,0,0,1,0
47,1680,1,0,0,0,0,0,0
48,1680,0,NA,NA,NA,NA,NA,NA
49,1680,1,0,0,0,0,0,0
50,1680,1,0,0,0,0,0,0
51,1680,1,0,0,0,0,0,0
52,1680,0,NA,NA,NA,NA,NA,NA
53,1680,1,0,0,0,1,1,0
54,1680,0,NA,NA,NA,NA,NA,NA
32,1681,1,0,0,0,0,0,0
33,1681,1,0,0,0,0,0,0
34,1681,0,NA,NA,NA,NA,NA,NA
35,1681,0,NA,NA,NA,NA,NA,NA
36,1681,0,NA,NA,NA,NA,NA,NA
37,1681,0,NA,NA,NA,NA,NA,NA
38,1681,1,0,0,0,0,0,0
39,1681,1,0,0,0,0,0,0
40,1681,0,NA,NA,NA,NA,NA,NA
41,1681,1,0,0,0,0,0,0
13,1682,1,0,0,0,0,0,1
14,1682,1,0,0,0,0,0,0
15,1682,1,0,0,0,0,0,0
16,1682,1,0,0,0,0,0,0
17,1682,1,0,0,0,0,0,0
18,1682,1,0,0,0,0,0,0
19,1682,1,0,0,0,0,0,0
20,1682,1,0,0,0,0,0,0
42,1683,1,0,0,0,1,0,0
43,1683,1,0,0,0,0,0,0
44,1683,1,1,0,0,0,0,0
45,1683,1,0,0,0,0,0,0
46,1683,1,0,0,0,0,1,0
47,1683,1,0,0,0,0,0,0
48,1683,1,0,0,0,0,0,0
49,1683,1,0,0,0,0,0,0
50,1683,1,0,0,0,0,0,1
52,1684,1,0,1,0,0,0,0
53,1684,1,0,0,0,0,0,0
54,1684,1,0,0,0,0,0,0
55,1684,1,0,0,0,0,0,0
56,1684,1,0,0,0,0,0,0
